"id","Direction","Frequency","Platform","Response.RT","Scored","Encoding","List_Type"
"10050933","U",1,"USM",7207,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",35,"Prolific",3741,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",60,"Prolific",5663,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",8267,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",10,"Prolific",3801,0,"Frequency","Pure U"
"w10006514","U",3,"USM",7206,0,"Frequency","Pure U"
"w10020124","U",2,"USM",2780,0,"Frequency","Pure U"
"W10032501","U",20,"USM",6291,0,"Frequency","Pure U"
"w10046218","U",0,"USM",2166,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",829,0,"Frequency","Pure U"
"w10064771_al","U",5,"USM",11389,0,"Frequency","Pure U"
"w10074451","U",1,"USM",4036,0,"Frequency","Pure U"
"w10077572","U",75,"USM",3039,100,"Frequency","Pure U"
"w10086001","U",0,"USM",8835,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",10255,0,"Frequency","Pure U"
"10050933","U",50,"USM",8453,0,"Frequency","Pure U"
"10050933","U",80,"USM",8567,0,"Frequency","Pure U"
"10081611","U",22,"USM",4441,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",22,"Prolific",1765,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",10,"Prolific",8170,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",7825,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",10,"Prolific",1918,0,"Frequency","Pure U"
"w10006514","U",NA,"USM",2248,0,"Frequency","Pure U"
"w10006514","U",4,"USM",2437,0,"Frequency","Pure U"
"w10020124","U",20,"USM",1562,0,"Frequency","Pure U"
"W10032501","U",79,"USM",15589,0,"Frequency","Pure U"
"w10046218","U",0,"USM",949,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",890,0,"Frequency","Pure U"
"w10064771_al","U",40,"USM",1336,0,"Frequency","Pure U"
"w10074451","U",1,"USM",4211,0,"Frequency","Pure U"
"w10077572","U",0,"USM",7584,0,"Frequency","Pure U"
"w10086001","U",20,"USM",1443,0,"Frequency","Pure U"
"w951700_kj","U",40,"USM",11617,0,"Frequency","Pure U"
"10050933","U",10,"USM",8133,0,"Frequency","Pure U"
"10081611","U",80,"USM",4281,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",45,"Prolific",4462,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",10,"Prolific",4719,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",5746,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",50,"Prolific",1503,0,"Frequency","Pure U"
"w10006514","U",5,"USM",2876,0,"Frequency","Pure U"
"w10020124","U",10,"USM",1613,0,"Frequency","Pure U"
"W10032501","U",90,"USM",22682,0,"Frequency","Pure U"
"w10046218","U",45,"USM",2621,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",937,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",1109,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3251,0,"Frequency","Pure U"
"w10077572","U",20,"USM",22206,0,"Frequency","Pure U"
"w10086001","U",30,"USM",5684,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",5545,0,"Frequency","Pure U"
"10050933","U",2,"USM",9699,0,"Frequency","Pure U"
"10081611","U",15,"USM",5332,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",30,"Prolific",6043,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",5,"Prolific",3730,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",10439,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",4502,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",60,"Prolific",4241,100,"Frequency","Pure U"
"w10006514","U",1,"USM",4979,0,"Frequency","Pure U"
"w10020124","U",0,"USM",1720,0,"Frequency","Pure U"
"W10032501","U",44,"USM",13908,0,"Frequency","Pure U"
"w10046218","U",0,"USM",10319,0,"Frequency","Pure U"
"w10048539_obc","U",8,"USM",799,0,"Frequency","Pure U"
"w10064771_al","U",5,"USM",1476,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3585,0,"Frequency","Pure U"
"w10077572","U",95,"USM",6636,0,"Frequency","Pure U"
"w10086001","U",40,"USM",5564,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",10918,0,"Frequency","Pure U"
"10050933","U",45,"USM",6379,0,"Frequency","Pure U"
"10081611","U",10,"USM",21888,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",20,"Prolific",3999,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",30,"Prolific",5790,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",8087,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",20,"Prolific",3049,0,"Frequency","Pure U"
"w10006514","U",10,"USM",25400,0,"Frequency","Pure U"
"w10020124","U",7,"USM",3097,0,"Frequency","Pure U"
"W10032501","U",40,"USM",4391,0,"Frequency","Pure U"
"w10046218","U",80,"USM",874,0,"Frequency","Pure U"
"w10048539_obc","U",20,"USM",990,0,"Frequency","Pure U"
"w10064771_al","U",40,"USM",1408,0,"Frequency","Pure U"
"w10077572","U",0,"USM",10791,0,"Frequency","Pure U"
"w10086001","U",65,"USM",3006,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",9101,0,"Frequency","Pure U"
"10050933","U",20,"USM",2955,0,"Frequency","Pure U"
"10081611","U",0,"USM",3557,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",44,"Prolific",4343,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",60,"Prolific",4237,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",4624,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",50,"Prolific",4493,100,"Frequency","Pure U"
"w10006514","U",20,"USM",8346,0,"Frequency","Pure U"
"w10020124","U",26,"USM",2100,0,"Frequency","Pure U"
"W10032501","U",40,"USM",4121,100,"Frequency","Pure U"
"w10046218","U",100,"USM",2705,0,"Frequency","Pure U"
"w10048539_obc","U",25,"USM",1076,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3877,0,"Frequency","Pure U"
"w10077572","U",0,"USM",13016,0,"Frequency","Pure U"
"w10086001","U",0,"USM",7594,0,"Frequency","Pure U"
"w951700_kj","U",20,"USM",4902,0,"Frequency","Pure U"
"10050933","U",70,"USM",4428,0,"Frequency","Pure U"
"10081611","U",65,"USM",8521,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",80,"Prolific",6495,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",9643,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",35,"Prolific",1646,0,"Frequency","Pure U"
"w10006514","U",89,"USM",27692,0,"Frequency","Pure U"
"w10020124","U",20,"USM",3566,0,"Frequency","Pure U"
"W10032501","U",100,"USM",14956,0,"Frequency","Pure U"
"w10046218","U",80,"USM",2983,0,"Frequency","Pure U"
"w10048539_obc","U",10,"USM",4779,100,"Frequency","Pure U"
"w10064771_al","U",60,"USM",5339,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2735,0,"Frequency","Pure U"
"w10077572","U",75,"USM",3645,0,"Frequency","Pure U"
"w10086001","U",40,"USM",3746,0,"Frequency","Pure U"
"w951700_kj","U",100,"USM",5422,0,"Frequency","Pure U"
"10050933","U",80,"USM",10989,0,"Frequency","Pure U"
"10081611","U",0,"USM",2691,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",15,"Prolific",1464,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",20,"Prolific",3296,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",40,"Prolific",3696,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",11475,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",15,"Prolific",3315,0,"Frequency","Pure U"
"w10006514","U",10,"USM",1437,0,"Frequency","Pure U"
"w10020124","U",19,"USM",2983,0,"Frequency","Pure U"
"W10032501","U",5,"USM",2991,0,"Frequency","Pure U"
"w10046218","U",80,"USM",1595,0,"Frequency","Pure U"
"w10064771_al","U",60,"USM",13066,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3025,0,"Frequency","Pure U"
"w10077572","U",95,"USM",2516,100,"Frequency","Pure U"
"w10086001","U",1,"USM",10987,0,"Frequency","Pure U"
"w951700_kj","U",40,"USM",4835,0,"Frequency","Pure U"
"10050933","U",1,"USM",8472,100,"Frequency","Pure U"
"10081611","U",0,"USM",4618,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",30,"Prolific",3842,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",5,"Prolific",4774,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",8064,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",2,"Prolific",1763,100,"Frequency","Pure U"
"w10006514","U",5,"USM",6511,0,"Frequency","Pure U"
"w10020124","U",29,"USM",1763,0,"Frequency","Pure U"
"W10032501","U",50,"USM",3804,0,"Frequency","Pure U"
"w10046218","U",0,"USM",3256,0,"Frequency","Pure U"
"w10048539_obc","U",0,"USM",1950,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",2307,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2957,0,"Frequency","Pure U"
"w10077572","U",50,"USM",5644,100,"Frequency","Pure U"
"w10086001","U",3,"USM",7875,0,"Frequency","Pure U"
"w951700_kj","U",20,"USM",4020,0,"Frequency","Pure U"
"10050933","U",1,"USM",6922,0,"Frequency","Pure U"
"10081611","U",0,"USM",2628,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",10,"Prolific",4081,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",22,"Prolific",4684,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",15,"Prolific",7364,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",NA,"Prolific",3698,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",10,"Prolific",3110,100,"Frequency","Pure U"
"w10006514","U",2,"USM",7681,100,"Frequency","Pure U"
"w10020124","U",24,"USM",2093,0,"Frequency","Pure U"
"W10032501","U",0,"USM",5767,0,"Frequency","Pure U"
"w10046218","U",0,"USM",2438,0,"Frequency","Pure U"
"w10046218","U",0,"USM",1866,0,"Frequency","Pure U"
"w10048539_obc","U",2,"USM",3076,0,"Frequency","Pure U"
"w10064771_al","U",50,"USM",10700,100,"Frequency","Pure U"
"w10074451","U",1,"USM",2694,0,"Frequency","Pure U"
"w10077572","U",5,"USM",5576,100,"Frequency","Pure U"
"w10086001","U",10,"USM",6667,100,"Frequency","Pure U"
"w951700_kj","U",0,"USM",22926,0,"Frequency","Pure U"
"10050933","U",20,"USM",9185,0,"Frequency","Pure U"
"10081611","U",0,"USM",3567,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",40,"Prolific",2988,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",10,"Prolific",2846,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",2909,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",10,"Prolific",1427,100,"Frequency","Pure U"
"w10006514","U",15,"USM",23680,0,"Frequency","Pure U"
"w10020124","U",16,"USM",1606,0,"Frequency","Pure U"
"W10032501","U",80,"USM",4411,100,"Frequency","Pure U"
"w10046218","U",100,"USM",8199,100,"Frequency","Pure U"
"w10048539_obc","U",15,"USM",1578,0,"Frequency","Pure U"
"w10064771_al","U",60,"USM",2787,100,"Frequency","Pure U"
"w10074451","U",1,"USM",2444,100,"Frequency","Pure U"
"w10086001","U",60,"USM",5674,100,"Frequency","Pure U"
"w951700_kj","U",40,"USM",2766,100,"Frequency","Pure U"
"10050933","U",1,"USM",8102,0,"Frequency","Pure U"
"10081611","U",0,"USM",2511,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",20,"Prolific",1972,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",20,"Prolific",7212,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",1605,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",25,"Prolific",3222,100,"Frequency","Pure U"
"w10006514","U",4,"USM",16301,0,"Frequency","Pure U"
"w10020124","U",13,"USM",2252,0,"Frequency","Pure U"
"W10032501","U",10,"USM",8884,0,"Frequency","Pure U"
"w10046218","U",100,"USM",2090,0,"Frequency","Pure U"
"w10048539_obc","U",10,"USM",942,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",4754,100,"Frequency","Pure U"
"w10074451","U",1,"USM",2992,0,"Frequency","Pure U"
"w10077572","U",100,"USM",2886,100,"Frequency","Pure U"
"w10086001","U",20,"USM",4316,100,"Frequency","Pure U"
"w10086001","U",30,"USM",6546,100,"Frequency","Pure U"
"w951700_kj","U",30,"USM",7641,0,"Frequency","Pure U"
"10050933","U",1,"USM",22650,0,"Frequency","Pure U"
"10081611","U",0,"USM",1927,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",20,"Prolific",4706,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",9702,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",4290,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",1,"Prolific",3528,0,"Frequency","Pure U"
"w10006514","U",40,"USM",1705,0,"Frequency","Pure U"
"w10020124","U",9,"USM",2168,0,"Frequency","Pure U"
"W10032501","U",0,"USM",23974,0,"Frequency","Pure U"
"w10046218","U",0,"USM",966,0,"Frequency","Pure U"
"w10048539_obc","U",0,"USM",901,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",5155,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2676,0,"Frequency","Pure U"
"w10077572","U",0,"USM",2784,0,"Frequency","Pure U"
"w10086001","U",20,"USM",5183,0,"Frequency","Pure U"
"10050933","U",15,"USM",7799,0,"Frequency","Pure U"
"10081611","U",20,"USM",1225,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",55,"Prolific",2328,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",15,"Prolific",5734,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",NA,"Prolific",4227,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",60,"Prolific",1765,100,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",60,"Prolific",1731,100,"Frequency","Pure U"
"w10006514","U",80,"USM",1157,0,"Frequency","Pure U"
"w10020124","U",35,"USM",2143,0,"Frequency","Pure U"
"W10032501","U",100,"USM",15511,100,"Frequency","Pure U"
"w10046218","U",100,"USM",1244,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",954,0,"Frequency","Pure U"
"w10064771_al","U",85,"USM",1341,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2194,0,"Frequency","Pure U"
"w10077572","U",100,"USM",3512,0,"Frequency","Pure U"
"w10086001","U",10,"USM",1844,0,"Frequency","Pure U"
"w951700_kj","U",80,"USM",5299,0,"Frequency","Pure U"
"10050933","U",10,"USM",26589,0,"Frequency","Pure U"
"10081611","U",0,"USM",1491,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",33,"Prolific",2177,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",5120,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",9833,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",2,"Prolific",4818,0,"Frequency","Pure U"
"w10006514","U",0,"USM",2170,0,"Frequency","Pure U"
"w10020124","U",6,"USM",2456,0,"Frequency","Pure U"
"W10032501","U",1,"USM",6080,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",2762,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2231,0,"Frequency","Pure U"
"w10077572","U",0,"USM",19256,0,"Frequency","Pure U"
"w10086001","U",10,"USM",7702,100,"Frequency","Pure U"
"w951700_kj","U",0,"USM",11381,0,"Frequency","Pure U"
"10050933","U",2,"USM",9107,0,"Frequency","Pure U"
"10081611","U",25,"USM",2806,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",25,"Prolific",3063,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",35,"Prolific",1422,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",5756,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",2,"Prolific",1554,0,"Frequency","Pure U"
"w10006514","U",70,"USM",1167,0,"Frequency","Pure U"
"w10020124","U",18,"USM",1848,0,"Frequency","Pure U"
"W10032501","U",80,"USM",5338,0,"Frequency","Pure U"
"w10046218","U",0,"USM",3525,100,"Frequency","Pure U"
"w10048539_obc","U",25,"USM",1688,0,"Frequency","Pure U"
"w10064771_al","U",60,"USM",13977,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2770,0,"Frequency","Pure U"
"w10077572","U",0,"USM",2055,0,"Frequency","Pure U"
"w10086001","U",30,"USM",2426,0,"Frequency","Pure U"
"w951700_kj","U",40,"USM",4559,0,"Frequency","Pure U"
"10050933","U",99,"USM",6147,0,"Frequency","Pure U"
"10081611","U",40,"USM",978,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",50,"Prolific",2402,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",3640,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",12735,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",20,"Prolific",3267,0,"Frequency","Pure U"
"w10006514","U",70,"USM",2124,0,"Frequency","Pure U"
"w10020124","U",33,"USM",2092,0,"Frequency","Pure U"
"W10032501","U",100,"USM",12999,0,"Frequency","Pure U"
"w10046218","U",0,"USM",1962,0,"Frequency","Pure U"
"w10048539_obc","U",40,"USM",1644,0,"Frequency","Pure U"
"w10064771_al","U",90,"USM",4857,0,"Frequency","Pure U"
"w10074451","U",1,"USM",1931,0,"Frequency","Pure U"
"w10077572","U",10,"USM",3556,0,"Frequency","Pure U"
"w951700_kj","U",60,"USM",8928,0,"Frequency","Pure U"
"10050933","U",1,"USM",18006,0,"Frequency","Pure U"
"10081611","U",0,"USM",21411,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",22,"Prolific",2678,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",4084,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",7128,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",2,"Prolific",4969,100,"Frequency","Pure U"
"w10006514","U",0,"USM",1261,0,"Frequency","Pure U"
"w10020124","U",23,"USM",3417,0,"Frequency","Pure U"
"W10032501","U",70,"USM",5967,0,"Frequency","Pure U"
"w10046218","U",0,"USM",869,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",974,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",1937,0,"Frequency","Pure U"
"w10074451","U",1,"USM",4019,0,"Frequency","Pure U"
"w10077572","U",0,"USM",1547,0,"Frequency","Pure U"
"w10086001","U",15,"USM",2862,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",5188,0,"Frequency","Pure U"
"10050933","U",1,"USM",6814,0,"Frequency","Pure U"
"10081611","U",10,"USM",5297,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",35,"Prolific",1754,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",2,"Prolific",5731,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",3762,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",15,"Prolific",4366,0,"Frequency","Pure U"
"w10006514","U",75,"USM",18685,0,"Frequency","Pure U"
"w10020124","U",5,"USM",2623,0,"Frequency","Pure U"
"w10020124","U",3,"USM",1739,0,"Frequency","Pure U"
"W10032501","U",60,"USM",3925,0,"Frequency","Pure U"
"W10032501","U",1,"USM",8329,0,"Frequency","Pure U"
"w10046218","U",0,"USM",5086,0,"Frequency","Pure U"
"w10048539_obc","U",2,"USM",1126,0,"Frequency","Pure U"
"w10064771_al","U",35,"USM",19093,0,"Frequency","Pure U"
"w10074451","U",1,"USM",5184,0,"Frequency","Pure U"
"w10077572","U",20,"USM",3928,0,"Frequency","Pure U"
"w10086001","U",15,"USM",2873,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",6080,0,"Frequency","Pure U"
"10050933","U",2,"USM",22502,0,"Frequency","Pure U"
"10081611","U",0,"USM",1826,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",10,"Prolific",2795,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",4353,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",8850,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",1,"Prolific",6008,0,"Frequency","Pure U"
"w10006514","U",5,"USM",6223,0,"Frequency","Pure U"
"w10020124","U",27,"USM",1948,0,"Frequency","Pure U"
"W10032501","U",10,"USM",7030,0,"Frequency","Pure U"
"w10046218","U",78,"USM",4183,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",1802,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",10480,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2753,0,"Frequency","Pure U"
"w10086001","U",0,"USM",3520,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",7134,0,"Frequency","Pure U"
"10050933","U",15,"USM",14827,0,"Frequency","Pure U"
"10081611","U",0,"USM",8535,100,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",25,"Prolific",7653,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",1887,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",100,"Prolific",17227,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",20,"Prolific",5599,0,"Frequency","Pure U"
"w10006514","U",0,"USM",6260,100,"Frequency","Pure U"
"w10020124","U",3,"USM",2960,0,"Frequency","Pure U"
"W10032501","U",13,"USM",11072,0,"Frequency","Pure U"
"w10046218","U",0,"USM",2394,0,"Frequency","Pure U"
"w10048539_obc","U",15,"USM",1094,0,"Frequency","Pure U"
"w10064771_al","U",65,"USM",4589,100,"Frequency","Pure U"
"w10074451","U",1,"USM",3113,0,"Frequency","Pure U"
"w10077572","U",0,"USM",3552,0,"Frequency","Pure U"
"w10086001","U",1,"USM",1804,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",7832,0,"Frequency","Pure U"
"10050933","U",20,"USM",6209,0,"Frequency","Pure U"
"10081611","U",10,"USM",1967,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",10,"Prolific",4894,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",10,"Prolific",3955,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",30,"Prolific",2156,0,"Frequency","Pure U"
"w10006514","U",5,"USM",4047,0,"Frequency","Pure U"
"w10020124","U",23,"USM",2079,0,"Frequency","Pure U"
"W10032501","U",60,"USM",13408,0,"Frequency","Pure U"
"w10046218","U",76,"USM",471,0,"Frequency","Pure U"
"w10048539_obc","U",10,"USM",5944,0,"Frequency","Pure U"
"w10064771_al","U",10,"USM",23620,0,"Frequency","Pure U"
"w10074451","U",1,"USM",6499,0,"Frequency","Pure U"
"w10077572","U",75,"USM",1983,0,"Frequency","Pure U"
"w10086001","U",30,"USM",11126,0,"Frequency","Pure U"
"w951700_kj","U",50,"USM",5640,100,"Frequency","Pure U"
"10050933","U",1,"USM",13529,0,"Frequency","Pure U"
"10081611","U",20,"USM",3494,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",33,"Prolific",4478,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",40,"Prolific",5081,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",4895,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",4,"Prolific",1805,100,"Frequency","Pure U"
"w10006514","U",30,"USM",4030,0,"Frequency","Pure U"
"w10020124","U",24,"USM",2269,0,"Frequency","Pure U"
"W10032501","U",4,"USM",9005,0,"Frequency","Pure U"
"w10046218","U",0,"USM",4152,0,"Frequency","Pure U"
"w10048539_obc","U",10,"USM",2070,0,"Frequency","Pure U"
"w10064771_al","U",80,"USM",10921,0,"Frequency","Pure U"
"w10074451","U",1,"USM",6929,0,"Frequency","Pure U"
"w10077572","U",0,"USM",28062,0,"Frequency","Pure U"
"w10086001","U",10,"USM",5716,0,"Frequency","Pure U"
"w951700_kj","U",70,"USM",36026,0,"Frequency","Pure U"
"10050933","U",1,"USM",17065,0,"Frequency","Pure U"
"10081611","U",0,"USM",2135,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",10,"Prolific",2781,0,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",20,"Prolific",4524,100,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",5987,0,"Frequency","Pure U"
"w10006514","U",5,"USM",9785,100,"Frequency","Pure U"
"W10032501","U",4,"USM",9156,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",1189,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",7863,0,"Frequency","Pure U"
"w10074451","U",1,"USM",2458,0,"Frequency","Pure U"
"w10077572","U",0,"USM",6783,0,"Frequency","Pure U"
"w10086001","U",5,"USM",13735,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",8194,0,"Frequency","Pure U"
"10050933","U",30,"USM",7581,0,"Frequency","Pure U"
"10081611","U",10,"USM",15635,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",50,"Prolific",3589,100,"Frequency","Pure U"
"5ee69351dde4ef4162d67e36","U",0,"Prolific",3522,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",8749,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",25,"Prolific",2657,100,"Frequency","Pure U"
"w10006514","U",6,"USM",5785,100,"Frequency","Pure U"
"W10032501","U",14,"USM",22460,0,"Frequency","Pure U"
"w10046218","U",0,"USM",7795,0,"Frequency","Pure U"
"w10048539_obc","U",5,"USM",4026,0,"Frequency","Pure U"
"w10064771_al","U",0,"USM",1485,0,"Frequency","Pure U"
"w10074451","U",1,"USM",3931,0,"Frequency","Pure U"
"w10077572","U",0,"USM",5572,0,"Frequency","Pure U"
"w10086001","U",0,"USM",3062,0,"Frequency","Pure U"
"w951700_kj","U",0,"USM",7127,0,"Frequency","Pure U"
"10050933","U",1,"USM",13338,0,"Frequency","Pure U"
"10081611","U",0,"USM",2674,0,"Frequency","Pure U"
"5e8ea2396c1dea158c64201f","U",15,"Prolific",2303,0,"Frequency","Pure U"
"6104962f32fb837b1f5e328f","U",0,"Prolific",13772,0,"Frequency","Pure U"
"6136239c39f250ddc9caba14","U",10,"Prolific",4412,0,"Frequency","Pure U"
"w10006514","U",10,"USM",17528,0,"Frequency","Pure U"
"w10020124","U",0,"USM",2903,0,"Frequency","Pure U"
"W10032501","U",70,"USM",7084,0,"Frequency","Pure U"
